Date,Open,High,Low,Close,Adj Close,Volume,price_diff
2020-12-21,7433.4501953125,7525.08984375,7379.93994140625,7515.08984375,7515.08984375,402800,1.9370011274621468
2020-12-22,7525.68994140625,7565.52978515625,7484.02001953125,7563.77001953125,7563.77001953125,378400,1.582239290476411
2020-12-23,7580.18017578125,7581.47998046875,7485.740234375,7488.14013671875,7488.14013671875,261700,1.7001528888311228
2020-12-24,7506.4599609375,7531.81982421875,7483.83984375,7523.2998046875,7523.2998046875,144800,-0.18867972303600808
2020-12-28,7595.919921875,7601.330078125,7489.5400390625,7495.5,7495.5,309400,2.185657027270495
2020-12-29,7537.81005859375,7544.830078125,7423.60986328125,7458.64990234375,7458.64990234375,339200,0.16104991411904004
2020-12-30,7502.5,7548.6201171875,7490.580078125,7529.83984375,7529.83984375,280000,-1.0247800709201995
2020-12-31,7541.7900390625,7547.990234375,7497.7998046875,7541.0498046875,7541.0498046875,281400,0.47066231364521316
2021-01-04,7589.08984375,7644.39990234375,7375.4501953125,7463.18017578125,7463.18017578125,446100,-0.08991772155641739
2021-01-05,7449.9599609375,7548.3798828125,7447.0400390625,7544.919921875,7544.919921875,304800,-1.1654591582086014
2021-01-06,7427.85986328125,7558.06982421875,7394.02978515625,7427.18017578125,7427.18017578125,436300,-0.9948701995168276
2021-01-07,7519.16015625,7686.89990234375,7519.16015625,7670.759765625,7670.759765625,361500,-0.30005983586508145
2021-01-08,7761.10986328125,7786.2998046875,7658.009765625,7751.66015625,7751.66015625,385000,2.9080605941399695
2021-01-11,7688.169921875,7785.4501953125,7662.93017578125,7723.3798828125,7723.3798828125,355700,1.3055594302470601
2021-01-12,7754.43994140625,7791.7998046875,7697.830078125,7776.0400390625,7776.0400390625,371400,4.087001568669295
2021-01-13,7806.43994140625,7817.990234375,7734.5400390625,7774.02001953125,7774.02001953125,415600,5.096758488894843
2021-01-14,7846.66015625,7904.52978515625,7824.669921875,7831.3798828125,7831.3798828125,406600,4.355539624033393
2021-01-15,7821.68994140625,7833.64013671875,7691.85009765625,7729.1201171875,7729.1201171875,377900,0.7805594714180208
2021-01-19,7836.259765625,7934.2998046875,7816.9501953125,7918.9501953125,7918.9501953125,366500,1.055135184964914
2021-01-20,8009.7099609375,8034.580078125,7965.66015625,7974.97998046875,7974.97998046875,361100,2.603876044098957
2021-01-21,8025.2001953125,8025.2001953125,7943.10986328125,8007.080078125,8007.080078125,406300,2.2753634732133743
2021-01-22,7982.6298828125,8018.8798828125,7935.91015625,7945.0,7945.0,414500,2.0576108566292115
2021-01-25,8035.169921875,8040.10986328125,7795.1201171875,7953.0400390625,7953.0400390625,437800,2.7293332012387177
2021-01-26,7959.259765625,7961.77978515625,7868.14990234375,7876.31982421875,7876.31982421875,337700,1.5696263737907092
2021-01-27,7695.27001953125,7746.27978515625,7507.080078125,7548.91015625,7548.91015625,513500,-3.925734426586481
2021-01-28,7646.66015625,7809.41015625,7633.419921875,7702.56982421875,7702.56982421875,442900,-4.7168921628098985
2021-01-29,7702.4501953125,7705.68994140625,7517.2099609375,7576.52978515625,7576.52978515625,473100,-3.509866943765718
2021-02-01,7687.6298828125,7851.66015625,7657.10009765625,7832.35986328125,7832.35986328125,341700,-4.325235713016531
2021-02-02,7927.7900390625,8005.39013671875,7895.419921875,7994.22998046875,7994.22998046875,290900,-0.3953850921968099
2021-02-03,8007.330078125,8009.33984375,7854.2900390625,7854.9599609375,7854.9599609375,307500,4.055219086552064
2021-02-04,7864.7998046875,7972.89990234375,7845.89013671875,7970.3701171875,7970.3701171875,336500,2.8527441259332478
2021-02-05,8002.1201171875,8016.2998046875,7963.330078125,7988.4599609375,7988.4599609375,279800,3.890579156972296
2021-02-08,8051.14013671875,8121.83984375,8042.97021484375,8121.08984375,8121.08984375,292200,4.728508779005639
2021-02-09,8115.31982421875,8175.85986328125,8088.89990234375,8155.9599609375,8155.9599609375,280200,2.365473659522223
2021-02-10,8243.7900390625,8273.0703125,8108.14990234375,8201.919921875,8201.919921875,279500,2.953043756538504
2021-02-11,8274.9599609375,8386.849609375,8260.4404296875,8384.099609375,8384.099609375,274600,5.215137911146071
2021-02-12,8366.2900390625,8473.8603515625,8312.41015625,8470.0498046875,8470.0498046875,247000,4.550917963513331
2021-02-16,8531.51953125,8574.83984375,8442.33984375,8480.8603515625,8480.8603515625,284700,5.128568140828842
2021-02-17,8370.4697265625,8403.4697265625,8245.490234375,8349.33984375,8349.33984375,290300,1.5366680483095645
2021-02-18,8241.98046875,8302.169921875,8160.14990234375,8274.1201171875,8274.1201171875,298700,-0.39854564062160897
2021-02-19,8358.6796875,8447.5400390625,8330.330078125,8408.8798828125,8408.8798828125,333600,-0.0909644720296213
2021-02-22,8285.7099609375,8331.650390625,8103.25,8119.669921875,8119.669921875,361300,-0.963151860009261
2021-02-23,7939.39013671875,8101.18017578125,7759.6298828125,8059.7900390625,8059.7900390625,447400,-6.9404915778759735
2021-02-24,7983.2998046875,8212.0400390625,7895.1201171875,8207.6796875,8207.6796875,358500,-4.625426463778623
2021-02-25,8106.2998046875,8167.14990234375,7765.240234375,7795.56005859375,7795.56005859375,458100,-1.6462143361894874
2021-02-26,7884.14013671875,7976.60009765625,7739.22998046875,7888.02978515625,7888.02978515625,475200,-5.6772070293697325
2021-03-01,8033.56982421875,8161.740234375,7978.4599609375,8155.8701171875,8155.8701171875,355800,-3.043072203920365
2021-03-02,8187.35009765625,8187.35009765625,7944.7001953125,7949.2900390625,7949.2900390625,321000,3.1231613092133386
2021-03-03,7930.7001953125,7956.43017578125,7648.2998046875,7660.2900390625,7660.2900390625,392100,-0.6588705254951773
2021-03-04,7589.58984375,7673.72021484375,7297.56982421875,7395.33984375,7395.33984375,566700,-6.374177780085439
2021-03-05,7518.18017578125,7555.52978515625,7176.66015625,7541.2099609375,7541.2099609375,519000,-4.6417231884694345
2021-03-08,7499.14013671875,7549.52978515625,7189.7099609375,7197.58984375,7197.58984375,463500,-6.652455871969375
2021-03-09,7458.60986328125,7635.22998046875,7434.3701171875,7592.3701171875,7592.3701171875,437700,-8.900807046025951
2021-03-10,7694.91015625,7704.009765625,7484.6298828125,7493.43994140625,7493.43994140625,375800,-2.973130155668543
2021-03-11,7684.81982421875,7820.2001953125,7673.0400390625,7780.58984375,7780.58984375,376200,1.2547447547138735
2021-03-12,7629.2001953125,7676.080078125,7554.18994140625,7661.0,7661.0,309300,1.476687402210514
2021-03-15,7674.2998046875,7806.759765625,7652.240234375,7803.3798828125,7803.3798828125,303600,2.3357300273813943
2021-03-16,7864.6201171875,7965.97998046875,7808.52001953125,7852.580078125,7852.580078125,366300,5.443511074430092
2021-03-17,7746.7900390625,7959.740234375,7689.5,7906.740234375,7906.740234375,366800,0.6742103774968945
2021-03-18,7766.27978515625,7792.93017578125,7598.7900390625,7604.509765625,7604.509765625,394700,1.0600113314404394
2021-03-19,7611.10986328125,7745.330078125,7544.2099609375,7681.990234375,7681.990234375,579700,-0.23711963991146784
2021-03-22,7769.91015625,7900.4599609375,7762.2001953125,7838.43994140625,7838.43994140625,358300,1.245851139462922
2021-03-23,7865.64990234375,7867.10986328125,7717.39013671875,7734.919921875,7734.919921875,353700,0.013093895711497707
2021-03-24,7809.27978515625,7816.31982421875,7592.2998046875,7594.740234375,7594.740234375,399500,0.8066534110083146
2021-03-25,7485.509765625,7586.41015625,7429.419921875,7547.22021484375,7547.22021484375,380500,-3.6152447155958494
2021-03-26,7546.8701171875,7818.4501953125,7538.759765625,7810.72021484375,7810.72021484375,449600,-0.8440259994625199
2021-03-29,7771.35986328125,7791.16015625,7650.93017578125,7724.81005859375,7724.81005859375,359100,0.018657963890147136
2021-03-30,7668.97021484375,7707.47021484375,7602.5498046875,7685.35986328125,7685.35986328125,313300,-2.5004887064881287
2021-03-31,7756.6201171875,7923.14013671875,7754.580078125,7866.83984375,7866.83984375,407500,-0.6743216969744716
2021-04-01,8012.22998046875,8106.85986328125,8002.3701171875,8103.52978515625,8103.52978515625,350400,7.036530995691938
2021-04-05,8174.31005859375,8256.51953125,8143.10986328125,8245.2001953125,8245.2001953125,337800,5.185066737372332
2021-04-06,8209.759765625,8272.66015625,8156.89013671875,8193.0400390625,8193.0400390625,295300,7.051657988376582
2021-04-07,8179.9501953125,8205.6298828125,8135.02001953125,8173.75,8173.75,277800,5.457661606850701
2021-04-08,8270.16015625,8301.1201171875,8235.0595703125,8298.5498046875,8298.5498046875,309000,3.2192058441907077
2021-04-09,8247.7900390625,8309.6201171875,8220.1796875,8304.740234375,8304.740234375,303700,2.940006205113557
2021-04-12,8254.3701171875,8275.919921875,8212.0595703125,8251.490234375,8251.490234375,367800,0.9794105926968345
2021-04-13,8297.51953125,8342.1201171875,8255.849609375,8328.009765625,8328.009765625,315000,1.068968741234768
2021-04-14,8324.73046875,8363.330078125,8208.580078125,8224.830078125,8224.830078125,283400,1.7699407695717508
2021-04-15,8317.75,8385.58984375,8288.4296875,8377.7001953125,8377.7001953125,340400,0.5754404128925481
2021-04-16,8363.830078125,8366.2099609375,8297.9599609375,8323.419921875,8323.419921875,296600,1.4069228061446857
2021-04-19,8277.2998046875,8320.5,8107.06005859375,8164.64013671875,8164.64013671875,314400,0.27778845841011063
2021-04-20,8136.509765625,8168.89013671875,8034.080078125,8075.93017578125,8075.93017578125,292200,-1.9404566029475112
2021-04-21,8074.60986328125,8215.009765625,8057.2001953125,8213.2900390625,8213.2900390625,266900,-3.0045489929994917
2021-04-22,8209.5595703125,8245.08984375,8081.27001953125,8109.85009765625,8109.85009765625,332900,-1.3007174979712062
2021-04-23,8156.56005859375,8281.240234375,8155.5400390625,8259.330078125,8259.330078125,349600,-2.478171096198498
2021-04-26,8269.169921875,8376.7802734375,8255.5,8374.23046875,8374.23046875,297300,-0.09821902074751458
2021-04-27,8382.48046875,8382.599609375,8281.509765625,8321.0703125,8321.0703125,307700,3.0230493197977
2021-04-28,8311.0400390625,8317.8095703125,8258.650390625,8264.759765625,8264.759765625,412500,2.9280693406179346
2021-04-29,8344.830078125,8346.9599609375,8188.47021484375,8286.6103515625,8286.6103515625,433800,1.6477194257980259
2021-04-30,8174.66015625,8249.1796875,8110.9501953125,8121.35986328125,8121.35986328125,360300,0.2219084703137782
2021-05-03,8169.2001953125,8170.2998046875,8006.4599609375,8022.72998046875,8022.72998046875,307700,-1.2089451239603053
2021-05-04,7910.740234375,7930.56005859375,7745.14990234375,7863.02001953125,7863.02001953125,432200,-5.627692615970344
2021-05-05,7952.66015625,7961.7001953125,7834.1298828125,7859.22998046875,7859.22998046875,287300,-4.312094288176788
2021-05-06,7804.0400390625,7858.6201171875,7722.33984375,7853.18994140625,7853.18994140625,301700,-6.48053985521069
2021-05-07,7951.93994140625,8023.9501953125,7892.77978515625,7939.97998046875,7939.97998046875,271300,-2.724519559060416
2021-05-10,7871.06005859375,7873.2998046875,7664.8701171875,7665.5,7665.5,352800,-3.6495633549270012
2021-05-11,7455.490234375,7745.27001953125,7446.43994140625,7718.93017578125,7718.93017578125,406100,-5.754834396176677
2021-05-12,7560.47998046875,7622.1298828125,7447.41015625,7468.7099609375,7468.7099609375,395400,-4.9314338608199595
2021-05-13,7569.89013671875,7618.22021484375,7434.02978515625,7503.0,7503.0,362600,-3.0003677732524605
2021-05-14,7597.85986328125,7742.4501953125,7546.0400390625,7706.9599609375,7706.9599609375,314700,-4.452750910268862
2021-05-17,7639.009765625,7652.14990234375,7551.669921875,7644.7099609375,7644.7099609375,271400,-2.94814537357511
2021-05-18,7695.60986328125,7725.89013671875,7593.6201171875,7596.8701171875,7596.8701171875,255500,3.220708784502612
2021-05-19,7440.259765625,7694.85986328125,7437.509765625,7690.0,7690.0,361300,-1.5901135265792523
2021-05-20,7745.919921875,7910.0498046875,7745.27978515625,7890.68017578125,7890.68017578125,318300,2.3253941864016534
2021-05-21,7940.1201171875,7941.52001953125,7841.990234375,7850.009765625,7850.009765625,280100,4.5046929012249475
2021-05-24,7924.39990234375,8032.16015625,7917.22998046875,8000.27001953125,8000.27001953125,254500,3.7359572179497045
2021-05-25,8047.2998046875,8078.93994140625,8008.66015625,8033.2099609375,8033.2099609375,292000,4.570007415322594
2021-05-26,8052.0400390625,8090.75,8018.43994140625,8053.77978515625,8053.77978515625,222800,8.222566048889947
2021-05-27,8004.830078125,8057.6201171875,7965.919921875,8019.8798828125,8019.8798828125,350000,3.34253592680219
2021-05-28,8068.7001953125,8120.1201171875,8052.10009765625,8064.85009765625,8064.85009765625,258800,1.6193719519012117
2021-06-01,8108.58984375,8146.259765625,7983.3798828125,8025.759765625,8025.759765625,265500,0.7616224143506987
2021-06-02,8018.68017578125,8088.77978515625,8014.1201171875,8046.7099609375,8046.7099609375,238800,-0.4143032463749906
2021-06-03,7956.3798828125,7975.81982421875,7877.7900390625,7908.5400390625,7908.5400390625,284100,-0.6052620085578214
2021-06-04,7990.97998046875,8121.1201171875,7989.02978515625,8110.8701171875,8110.8701171875,280300,-0.9632309165347529
2021-06-07,8084.580078125,8110.68994140625,8063.41015625,8101.669921875,8101.669921875,264200,0.1968084378909678
2021-06-08,8171.5400390625,8191.509765625,8051.6298828125,8092.6298828125,8092.6298828125,284300,0.7763396166969924
2021-06-09,8126.9599609375,8140.18017578125,8068.06982421875,8069.16015625,8069.16015625,227400,1.350344231003083
2021-06-10,8076.740234375,8194.0400390625,8065.77978515625,8190.75,8190.75,263900,1.5127527007917805
2021-06-11,8189.85009765625,8241.4599609375,8180.77001953125,8240.83984375,8240.83984375,220600,2.4886824603937288
2021-06-14,8251.5302734375,8334.7900390625,8223.7099609375,8334.3798828125,8334.3798828125,269700,2.06504473577086
2021-06-15,8317.7001953125,8338.009765625,8245.259765625,8261.01953125,8261.01953125,233200,1.7886488416052428
2021-06-16,8277.2900390625,8316.2998046875,8131.4599609375,8221.5703125,8221.5703125,286700,1.8497701335747494
2021-06-17,8186.25,8379.150390625,8186.2001953125,8341.2099609375,8341.2099609375,356400,1.3558658870681652
2021-06-18,8322.16015625,8347.9404296875,8241.099609375,8268.330078125,8268.330078125,489300,1.6155370002634621
2021-06-21,8263.25,8319.91015625,8201.3798828125,8307.33984375,8307.33984375,286000,0.14203094667454558
2021-06-22,8325.83984375,8397.759765625,8314.080078125,8393.8896484375,8393.8896484375,268200,0.09785936312163737
2021-06-23,8396.9404296875,8440.5703125,8386.3203125,8398.1796875,8398.1796875,223800,1.4455261330742473
2021-06-24,8468.5498046875,8540.08984375,8468.4501953125,8510.6103515625,8510.6103515625,253700,3.448463028706673
2021-06-25,8536.7197265625,8551.0498046875,8496.26953125,8508.849609375,8508.849609375,291900,2.5781716079011563
2021-06-28,8569.240234375,8667.75,8568.76953125,8657.3896484375,8657.3896484375,266400,3.7030252548936557
2021-06-29,8649.349609375,8724.419921875,8619.76953125,8721.400390625,8721.400390625,263800,3.885611201948002
2021-06-30,8713.91015625,8717.33984375,8659.169921875,8681.2099609375,8681.2099609375,312700,3.774824047123749
2021-07-01,8651.650390625,8673.1904296875,8571.2998046875,8607.3701171875,8607.3701171875,296100,2.162124450589526
2021-07-02,8664.5,8684.9404296875,8644.2099609375,8675.759765625,8675.759765625,270400,1.4968310724774558
2021-07-06,8693.3203125,8715.080078125,8591.9599609375,8675.650390625,8675.650390625,318800,0.5083700522099408
2021-07-07,8742.1796875,8742.25,8581.490234375,8612.669921875,8612.669921875,307600,0.3244184383714795
2021-07-08,8443.9296875,8554.76953125,8409.75,8525.1796875,8525.1796875,318900,-2.4009373211623055
2021-07-09,8520.080078125,8637.400390625,8483.3603515625,8628.16015625,8628.16015625,274800,-1.666800414045819
2021-07-12,8667.7900390625,8680.26953125,8598.2197265625,8637.3701171875,8637.3701171875,231200,0.03797148205320561
2021-07-13,8626.5400390625,8678.259765625,8593.1904296875,8622.1796875,8622.1796875,262900,-0.7681791425708495
2021-07-14,8699.900390625,8730.830078125,8579.48046875,8590.5703125,8590.5703125,294400,-0.4836242034175187
2021-07-15,8577.0,8586.3798828125,8437.01953125,8497.0,8497.0,302200,1.57592871358215
2021-07-16,8529.5,8550.1904296875,8388.349609375,8395.5400390625,8395.5400390625,284700,0.11056142417235387
2021-07-19,8286.490234375,8365.8896484375,8254.98046875,8348.0400390625,8348.0400390625,354600,-4.399042927541205
2021-07-20,8375.9501953125,8535.23046875,8319.9296875,8480.419921875,8480.419921875,0,-2.9048708128088996
2021-07-21,8491.919921875,8638.48046875,8481.0,8638.08984375,8638.08984375,0,-2.3906074714846097
2021-07-22,8619.580078125,8665.2001953125,8609.759765625,8663.9599609375,8663.9599609375,0,0.4964448889471843
2021-07-23,8691.4404296875,8760.099609375,8638.5400390625,8749.51953125,8749.51953125,0,1.8985922936573072
2021-07-26,8720.1796875,8737.240234375,8692.400390625,8726.6201171875,8726.6201171875,259900,5.233692924972241
2021-07-27,8700.330078125,8706.2900390625,8446.2998046875,8593.509765625,8593.509765625,383000,3.8727532428981646
2021-07-28,8647.1103515625,8735.66015625,8600.080078125,8710.080078125,8710.080078125,446400,1.827506984465702
2021-07-29,8729.51953125,8838.4599609375,8726.3701171875,8816.6904296875,8816.6904296875,404100,1.2754618221368728
2021-07-30,8785.33984375,8917.4697265625,8785.33984375,8886.169921875,8886.169921875,355300,1.0803665378844016
2021-08-02,8938.7099609375,8977.150390625,8864.509765625,8898.580078125,8898.580078125,337300,2.5060294772452187
2021-08-03,8917.51953125,8956.23046875,8832.4501953125,8942.26953125,8942.26953125,393900,2.496335784674118
2021-08-04,8955.75,9047.169921875,8929.9599609375,9021.8203125,9021.8203125,473500,3.5692807873294923
2021-08-05,9011.6904296875,9043.8603515625,8978.0498046875,9040.83984375,9040.83984375,330000,3.2323760480445975
2021-08-06,8987.5498046875,9026.830078125,8962.1298828125,8990.16015625,8990.16015625,322800,2.30167488718555
2021-08-09,9008.08984375,9013.5302734375,8942.5302734375,8965.9501953125,8965.9501953125,281500,0.776173330555446
2021-08-10,8992.23046875,9004.25,8845.7998046875,8861.849609375,8861.849609375,339700,0.8377995387415486
2021-08-11,8901.0703125,8919.66015625,8792.7001953125,8870.900390625,8870.900390625,295100,-0.6105539737040449
2021-08-12,8818.0400390625,8869.740234375,8781.490234375,8849.58984375,8849.58984375,332300,-2.148879748321706
2021-08-13,8842.98046875,8896.259765625,8826.490234375,8877.3798828125,8877.3798828125,300800,-1.60855115219611
2021-08-16,8851.830078125,8867.650390625,8753.6103515625,8829.4404296875,8829.4404296875,328800,-1.734660381228505
2021-08-17,8754.0703125,8764.9501953125,8661.599609375,8720.5703125,8720.5703125,331000,-2.648510367674177
2021-08-18,8697.4599609375,8751.5595703125,8636.6796875,8642.4599609375,8642.4599609375,311800,-2.2874816669694744
2021-08-19,8597.830078125,8747.1298828125,8585.33984375,8716.8203125,8716.8203125,395800,-2.4972665123089177
2021-08-20,8739.3095703125,8799.8798828125,8726.080078125,8789.6396484375,8789.6396484375,345200,-1.1723524529298706
2021-08-23,8853.6298828125,8982.3603515625,8853.6298828125,8970.5302734375,8970.5302734375,359800,0.020332571588193384
2021-08-24,9008.2197265625,9034.26953125,9001.3896484375,9025.83984375,9025.83984375,282800,2.903214219099865
2021-08-25,9063.419921875,9093.33984375,9027.6904296875,9063.599609375,9063.599609375,345300,4.207664796171745
2021-08-26,9041.849609375,9079.8896484375,8993.2900390625,9026.650390625,9026.650390625,273400,5.164320848578936
2021-08-27,9056.0703125,9193.8701171875,9055.8203125,9181.580078125,9181.580078125,301600,3.6245511117209834
2021-08-30,9224.330078125,9266.1904296875,9197.75,9228.9599609375,9228.9599609375,297800,4.186985453640186
2021-08-31,9185.76953125,9186.419921875,9105.490234375,9139.0703125,9139.0703125,352400,1.9709755098885924
2021-09-01,9164.669921875,9193.5595703125,9126.419921875,9131.8203125,9131.8203125,298700,1.1171279811898405
2021-09-02,9165.16015625,9174.8798828125,9111.9599609375,9157.98046875,9157.98046875,271200,1.3637756897343882
2021-09-03,9139.330078125,9242.3203125,9136.2001953125,9209.9296875,9209.9296875,240900,0.9193807330545722
2021-09-07,9233.0703125,9236.0498046875,9141.4501953125,9181.51953125,9181.51953125,266500,0.5149354236363397
2021-09-08,9166.7099609375,9169.6904296875,9059.0703125,9111.580078125,9111.580078125,271500,0.02225982037422498
2021-09-09,9112.2900390625,9163.0400390625,9111.2099609375,9124.2998046875,9124.2998046875,227100,-0.576859719701093
2021-09-10,9193.009765625,9242.8798828125,9115.75,9119.419921875,9119.419921875,348600,0.5873481649216545
2021-09-13,9167.1201171875,9171.66015625,9031.6298828125,9106.3701171875,9106.3701171875,314300,0.30407085448216276
2021-09-14,9142.259765625,9169.1904296875,9078.8701171875,9101.3896484375,9101.3896484375,306500,-0.9835357448979678
2021-09-15,9111.669921875,9178.5,9063.5498046875,9177.51953125,9177.51953125,290800,-0.6004339539163398
2021-09-16,9131.0703125,9230.849609375,9103.66015625,9213.7802734375,9213.7802734375,256100,0.20609828437190714
2021-09-17,9188.1904296875,9191.509765625,9053.9404296875,9090.1396484375,9090.1396484375,505300,-0.052423918394177295
2021-09-20,8913.9296875,8970.26953125,8766.669921875,8885.1201171875,8885.1201171875,413600,-2.761940788937536
2021-09-21,8942.080078125,8954.0400390625,8846.7802734375,8898.1396484375,8898.1396484375,264000,-2.1896083969597746
2021-09-22,8924.080078125,9034.9404296875,8896.3896484375,9011.240234375,9011.240234375,302300,-2.0587866478749457
2021-09-23,9054.6904296875,9132.5498046875,9021.919921875,9107.759765625,9107.759765625,256400,-0.8364833496894618
2021-09-24,9051.0,9124.7001953125,9029.900390625,9115.73046875,9115.73046875,214300,-1.49311696070459
2021-09-27,9024.41015625,9059.0595703125,8950.1103515625,9032.0400390625,9032.0400390625,285100,1.2394137335963813
2021-09-28,8873.0703125,8919.2998046875,8696.240234375,8697.599609375,8697.599609375,429800,-0.7717417538433649
2021-09-29,8729.9296875,8753.3603515625,8590.009765625,8600.4599609375,8600.4599609375,321700,-2.175578759102665
2021-09-30,8660.7197265625,8719.5498046875,8604.5595703125,8606.6396484375,8606.6396484375,328000,-4.351012397213418
2021-10-01,8647.6201171875,8680.7099609375,8517.009765625,8652.1396484375,8652.1396484375,315300,-4.456743816291017
2021-10-04,8584.73046875,8585.490234375,8360.5302734375,8413.3701171875,8413.3701171875,383000,-4.872115516552545
2021-10-05,8464.509765625,8583.41015625,8445.7802734375,8535.9501953125,8535.9501953125,299200,-4.60450027426738
2021-10-06,8434.6904296875,8597.009765625,8424.0,8591.080078125,8591.080078125,319500,-3.381920225946837
2021-10-07,8687.3798828125,8785.580078125,8682.3603515625,8691.9599609375,8691.9599609375,284700,0.30782841486294815
2021-10-08,8730.7802734375,8733.6298828125,8616.099609375,8626.599609375,8626.599609375,228400,0.9616536702938161
2021-10-11,8587.3095703125,8695.58984375,8567.4404296875,8574.080078125,8574.080078125,221400,0.03004289502027355
2021-10-12,8616.01953125,8632.6796875,8535.0400390625,8555.16015625,8555.16015625,316200,1.7899414120861716
2021-10-13,8637.4599609375,8706.5302734375,8621.5302734375,8681.9404296875,8681.9404296875,306000,2.4039949413711024
2021-10-14,8807.6796875,8887.490234375,8794.5400390625,8876.330078125,8876.330078125,0,1.38476509960738
2021-10-15,8905.830078125,8919.3603515625,8868.240234375,8910.6201171875,8910.6201171875,277100,2.004973200620694
2021-10-18,8871.2998046875,9024.5498046875,8857.759765625,9020.8701171875,9020.8701171875,289800,3.3070920763913407
2021-10-19,9043.080078125,9120.3798828125,9009.259765625,9118.5400390625,9118.5400390625,267000,4.956587497580134
2021-10-20,9139.349609375,9154.1103515625,9078.76953125,9109.330078125,9109.330078125,232100,5.810616207858236
2021-10-21,9075.2001953125,9234.2900390625,9073.9501953125,9229.080078125,9229.080078125,251200,3.0373550958281257
2021-10-22,9213.25,9277.8896484375,9142.9599609375,9177.4697265625,9177.4697265625,371500,3.4518952099715228
2021-10-25,9190.7197265625,9259.349609375,9168.1796875,9220.58984375,9220.58984375,294500,3.6005988852526656
2021-10-26,9288.830078125,9307.25,9179.259765625,9192.8701171875,9192.8701171875,414100,2.717547537751695
2021-10-27,9166.0703125,9229.6298828125,9103.83984375,9104.3095703125,9104.3095703125,400000,0.2923698541698233
2021-10-28,9174.8095703125,9217.76953125,9148.990234375,9202.1396484375,9202.1396484375,363300,1.0975997537933102
2021-10-29,9177.099609375,9290.4404296875,9177.0595703125,9276.330078125,9276.330078125,384400,-0.392373924782243
2021-11-01,9271.08984375,9318.759765625,9253.6298828125,9316.98046875,9316.98046875,323800,0.8744703307099967
2021-11-02,9322.3701171875,9386.1298828125,9319.3095703125,9383.2998046875,9383.2998046875,310200,0.3610792616552012
2021-11-03,9396.48046875,9460.490234375,9331.7001953125,9454.48046875,9454.48046875,281000,2.5137288761115424
2021-11-04,9513.6103515625,9685.009765625,9503.0595703125,9672.76953125,9672.76953125,470400,3.6927282103628474
2021-11-05,9706.6298828125,9759.7099609375,9624.98046875,9679.8095703125,9679.8095703125,419900,5.770126684650459
2021-11-08,9722.330078125,9807.7099609375,9695.5400390625,9772.169921875,9772.169921875,419500,4.867175725615457
2021-11-09,9823.240234375,9848.3203125,9713.7998046875,9803.2099609375,9803.2099609375,370900,5.372776567453099
2021-11-10,9686.83984375,9766.6796875,9515.1298828125,9545.3203125,9545.3203125,382000,3.090086505959886
2021-11-11,9644.830078125,9681.8798828125,9621.3203125,9651.01953125,9651.01953125,266800,1.3792842224292767
2021-11-12,9696.990234375,9798.2900390625,9683.7802734375,9786.5,9786.5,318400,-0.0993099412863047
2021-11-15,9787.830078125,9792.01953125,9648.8203125,9712.2001953125,9712.2001953125,310500,0.6737068117793426
2021-11-16,9698.48046875,9866.3603515625,9686.7802734375,9855.419921875,9855.419921875,314400,-1.2700469768460039
2021-11-17,9860.1796875,9860.1796875,9778.83984375,9801.5498046875,9801.5498046875,328900,1.7894364575650519
2021-11-18,9876.6201171875,9886.0595703125,9768.1298828125,9840.0498046875,9840.0498046875,447100,2.4032568452212804
2021-11-19,9888.599609375,9926.8701171875,9836.7099609375,9846.5595703125,9846.5595703125,429800,1.9759674947465777
2021-11-22,9866.6298828125,9926.23046875,9621.7900390625,9627.240234375,9627.240234375,478900,0.8050794104365494
2021-11-23,9552.33984375,9631.240234375,9394.580078125,9539.669921875,9539.669921875,449500,-1.5068404320747733
2021-11-24,9420.25,9598.650390625,9360.169921875,9595.7001953125,9595.7001953125,340700,-4.461680227366546
2021-11-26,9511.58984375,9572.6103515625,9371.9501953125,9402.5302734375,9402.5302734375,287500,-3.81256983311946
2021-11-29,9541.23046875,9683.740234375,9479.599609375,9670.75,9670.75,382600,-3.297979329591963
2021-11-30,9637.5703125,9693.73046875,9415.6396484375,9446.7802734375,9446.7802734375,586500,0.8922470320794275
2021-12-01,9596.5498046875,9632.5595703125,9266.169921875,9275.7802734375,9275.7802734375,516100,1.871498152251798
2021-12-02,9238.759765625,9430.2001953125,9213.3095703125,9371.5498046875,9371.5498046875,470800,-1.926596792813354
2021-12-03,9389.6103515625,9429.33984375,9057.01953125,9175.669921875,9175.669921875,594000,-1.2824301109624894
2021-12-06,9165.75,9261.51953125,9006.8603515625,9246.259765625,9246.259765625,469300,-3.935346389334119
2021-12-07,9452.4501953125,9641.8896484375,9452.4501953125,9612.73046875,9612.73046875,515400,-1.9208172929996457
2021-12-08,9582.8798828125,9664.98046875,9529.0,9646.8896484375,9646.8896484375,399000,-0.14244621403749536
2021-12-09,9601.9296875,9684.009765625,9442.009765625,9448.099609375,9448.099609375,387700,3.9309380380931644
2021-12-10,9564.3896484375,9613.0400390625,9429.6396484375,9518.1396484375,9518.1396484375,367900,1.8614116063497295
2021-12-13,9522.73046875,9540.5595703125,9368.4697265625,9373.759765625,9373.759765625,437800,3.8947218585494916
2021-12-14,9231.580078125,9298.3603515625,9132.509765625,9240.2099609375,9240.2099609375,449700,-2.3366440724229385
